,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
55,2017-09-05 14:00:00.000,4267.23000000,4298.00000000,4116.65000000,4151.00000000,135.19945400,2017-09-05 15:59:59.999,570584.62971375,1012,61.87564900,261571.12724570,11795.07393517
56,2017-09-05 16:00:00.000,4140.00000000,4337.70000000,4096.06000000,4322.47000000,57.06383500,2017-09-05 17:59:59.999,240104.87800811,433,31.86671500,133723.11834289,11928.32699383
57,2017-09-05 18:00:00.000,4317.67000000,4459.55000000,4294.00000000,4442.48000000,68.52074000,2017-09-05 19:59:59.999,300609.61791502,658,33.82038600,148631.51523379,11996.41796792
58,2017-09-05 20:00:00.000,4442.09000000,4445.72000000,4351.01000000,4374.43000000,69.52986100,2017-09-05 21:59:59.999,305127.93392288,530,32.48240400,142566.23223821,12011.19252824
59,2017-09-05 22:00:00.000,4366.77000000,4484.99000000,4352.53000000,4366.47000000,66.06113100,2017-09-05 23:59:59.999,291363.10750842,471,23.49643200,103827.67528558,11938.20199421
60,2017-09-06 00:00:00.000,4366.49000000,4521.18000000,4365.73000000,4502.83000000,86.72094300,2017-09-06 01:59:59.999,385277.16760270,965,41.55514100,185069.12906622,11827.52970283
61,2017-09-06 02:00:00.000,4502.83000000,4522.81000000,4414.25000000,4430.02000000,100.69962600,2017-09-06 03:59:59.999,450764.86400661,1125,54.37495500,243959.83071860,12032.93128042
62,2017-09-06 04:00:00.000,4448.10000000,4466.09000000,4335.26000000,4416.17000000,80.65243200,2017-09-06 05:59:59.999,355399.33611909,574,37.35401100,164661.31118100,11966.70803086
63,2017-09-06 06:00:00.000,4416.54000000,4505.96000000,4335.26000000,4461.29000000,85.65551000,2017-09-06 07:59:59.999,378661.59382989,936,41.65480200,184441.15178438,11807.54755958
64,2017-09-06 08:00:00.000,4476.13000000,4574.46000000,4474.20000000,4492.66000000,80.48881900,2017-09-06 09:59:59.999,364182.75125612,819,47.58172300,215551.68786646,11698.82095637
65,2017-09-06 10:00:00.000,4497.81000000,4597.79000000,4469.82000000,4548.13000000,94.80600100,2017-09-06 11:59:59.999,429224.23557116,934,50.67102300,229812.13074726,11647.75053621
66,2017-09-06 12:00:00.000,4544.59000000,4594.90000000,4422.28000000,4502.77000000,172.81283600,2017-09-06 13:59:59.999,783174.21982018,1630,86.75843300,393497.34146535,11392.97539216
67,2017-09-06 14:00:00.000,4490.01000000,4619.47000000,4466.20000000,4619.43000000,88.78396100,2017-09-06 16:00:00.000,402282.77665691,930,57.35459700,260255.34733058,11146.71897399
68,2017-09-06 22:00:00.000,4619.43000000,4662.87000000,4610.00000000,4619.77000000,16.74359800,2017-09-06 23:59:59.999,77379.11058057,43,5.61837800,25983.81075555,11138.37278647
69,2017-09-07 00:00:00.000,4619.77000000,4661.93000000,4451.93000000,4453.01000000,22.07997800,2017-09-07 01:59:59.999,99764.03862345,59,3.42730700,15605.27591178,11216.29028723
70,2017-09-07 02:00:00.000,4465.64000000,4572.47000000,4438.19000000,4484.03000000,65.09510800,2017-09-07 03:59:59.999,293530.46415772,352,36.02935900,162723.38496220,11197.11856886
71,2017-09-07 04:00:00.000,4489.48000000,4561.90000000,4482.00000000,4519.48000000,39.27779400,2017-09-07 05:59:59.999,177676.03284834,229,15.12002100,68558.02655483,11093.86950655
72,2017-09-07 06:00:00.000,4519.47000000,4548.13000000,4452.00000000,4510.25000000,26.66645300,2017-09-07 07:59:59.999,120160.01168815,202,11.22607600,50668.82681046,11108.70317362
73,2017-09-07 08:00:00.000,4475.01000000,4589.99000000,4458.00000000,4571.66000000,39.94281600,2017-09-07 09:59:59.999,180790.36796811,217,18.29315000,82976.40918892,11059.03184408
74,2017-09-07 10:00:00.000,4580.78000000,4649.92000000,4557.89000000,4613.94000000,52.56746100,2017-09-07 11:59:59.999,241536.71800600,355,33.20159800,152630.51645792,11093.89849391
75,2017-09-07 12:00:00.000,4616.79000000,4723.32000000,4587.65000000,4710.00000000,104.26066800,2017-09-07 13:59:59.999,485053.61273482,602,55.90013600,260376.85873195,10989.42868207
76,2017-09-07 14:00:00.000,4720.32000000,4759.25000000,4642.84000000,4755.00000000,60.94901400,2017-09-07 15:59:59.999,286240.44257225,384,24.15131500,113572.73811132,11111.91865714
77,2017-09-07 16:00:00.000,4755.00000000,4788.59000000,4672.35000000,4702.06000000,36.78861800,2017-09-07 17:59:59.999,174315.65056046,208,22.21439800,105476.92356954,11325.64851327
78,2017-09-07 18:00:00.000,4711.25000000,4759.99000000,4680.01000000,4754.21000000,15.33963400,2017-09-07 19:59:59.999,72388.84848280,118,6.40696700,30225.20895019,11449.54351950
79,2017-09-07 20:00:00.000,4716.61000000,4716.61000000,4586.13000000,4641.13000000,23.19327400,2017-09-07 21:59:59.999,107467.10424686,225,6.55208000,30269.89985090,11507.85107825
80,2017-09-07 22:00:00.000,4632.00000000,4752.12000000,4609.04000000,4691.61000000,14.26915700,2017-09-07 23:59:59.999,66871.84449419,119,8.16154200,38215.17447465,11536.41291735
81,2017-09-08 00:00:00.000,4691.66000000,4735.39000000,4586.13000000,4601.01000000,29.90077600,2017-09-08 01:59:59.999,138179.22650195,243,13.97863400,64521.96639293,11565.88480715
82,2017-09-08 02:00:00.000,4634.94000000,4653.49000000,4605.02000000,4605.05000000,16.00012700,2017-09-08 03:59:59.999,74069.43871135,128,4.63414600,21488.87174714,11685.29265491
83,2017-09-08 04:00:00.000,4633.47000000,4633.47000000,4605.02000000,4622.00000000,15.47804500,2017-09-08 05:59:59.999,71538.51286092,105,7.05559900,32659.99624503,11580.52745024
84,2017-09-08 06:00:00.000,4608.00000000,4630.70000000,4587.08000000,4619.01000000,29.35195500,2017-09-08 07:59:59.999,135334.98346895,277,9.50372200,43872.18242141,11593.08206550
85,2017-09-08 08:00:00.000,4625.36000000,4699.77000000,4620.00000000,4660.72000000,19.15841900,2017-09-08 09:59:59.999,89369.78899015,113,10.30000700,48058.14160969,11199.95973173
86,2017-09-08 10:00:00.000,4650.54000000,4660.75000000,4611.48000000,4647.53000000,17.14700600,2017-09-08 11:59:59.999,79644.35301067,141,10.14650800,47180.34659115,11248.24789003
87,2017-09-08 12:00:00.000,4653.92000000,4690.83000000,4298.39000000,4353.05000000,128.80621900,2017-09-08 13:59:59.999,572296.56331505,505,39.03339600,172261.76324198,11160.77030158
88,2017-09-08 14:00:00.000,4372.45000000,4398.60000000,4028.93000000,4348.65000000,363.34912200,2017-09-08 15:59:59.999,1536771.18257134,1104,177.25046800,749368.21007035,11095.28126729
89,2017-09-08 16:00:00.000,4330.68000000,4396.49000000,4202.35000000,4238.00000000,138.51764800,2017-09-08 17:59:59.999,597311.40199265,546,60.02493500,259593.39042041,11123.30537838
90,2017-09-08 18:00:00.000,4243.78000000,4301.39000000,4190.00000000,4190.01000000,86.61004800,2017-09-08 19:59:59.999,368547.99246258,392,36.32652600,154886.53998608,11146.44883392
91,2017-09-08 20:00:00.000,4195.87000000,4216.80000000,4060.00000000,4158.32000000,203.38926800,2017-09-08 21:59:59.999,843923.22979252,739,56.78424800,236023.72217827,11076.37437694
92,2017-09-08 22:00:00.000,4158.38000000,4334.15000000,4144.59000000,4282.80000000,84.54641300,2017-09-08 23:59:59.999,359540.55271524,440,40.92393000,174362.15851311,11115.57334676
93,2017-09-09 00:00:00.000,4282.80000000,4338.28000000,4171.50000000,4180.10000000,104.16666700,2017-09-09 01:59:59.999,442586.10400803,435,50.43309700,214289.13930340,11096.14955840
94,2017-09-09 02:00:00.000,4180.18000000,4306.00000000,4150.06000000,4242.01000000,99.93430100,2017-09-09 03:59:59.999,421136.53555359,555,50.18704400,211802.79260096,10955.59292149
95,2017-09-09 04:00:00.000,4254.44000000,4426.62000000,4200.02000000,4385.26000000,81.18230100,2017-09-09 05:59:59.999,350404.40874727,379,47.84387800,207486.98846480,10967.85149830
96,2017-09-09 06:00:00.000,4380.01000000,4400.60000000,4306.00000000,4321.52000000,38.10118900,2017-09-09 07:59:59.999,165457.16251169,315,14.47098900,62966.84798694,10834.12073620
97,2017-09-09 08:00:00.000,4336.19000000,4345.38000000,4262.75000000,4311.71000000,24.35403700,2017-09-09 09:59:59.999,104637.77824140,134,6.79004300,29281.26994866,10741.60892839
98,2017-09-09 10:00:00.000,4320.88000000,4337.00000000,4282.07000000,4327.63000000,35.36217300,2017-09-09 11:59:59.999,152670.31388097,256,13.35802900,57677.52573158,10733.84137758
99,2017-09-09 12:00:00.000,4331.82000000,4400.60000000,4262.75000000,4300.16000000,70.08307800,2017-09-09 13:59:59.999,303726.51939615,298,39.00415200,169581.66755785,10532.86583325
100,2017-09-09 14:00:00.000,4302.15000000,4309.99000000,4245.94000000,4276.00000000,54.69492200,2017-09-09 15:59:59.999,234352.62999709,310,20.21103100,86634.90752910,10692.81625963
101,2017-09-09 16:00:00.000,4276.00000000,4281.32000000,4210.01000000,4220.38000000,38.43643000,2017-09-09 17:59:59.999,163583.89586311,286,7.63609700,32529.93627539,10705.48400402
102,2017-09-09 18:00:00.000,4220.38000000,4276.31000000,4159.64000000,4253.70000000,61.95378500,2017-09-09 19:59:59.999,261055.10730437,294,25.24155900,106592.66062420,10638.41542334
103,2017-09-09 20:00:00.000,4267.51000000,4275.44000000,4253.69000000,4256.50000000,20.23635500,2017-09-09 21:59:59.999,86271.31882988,210,4.64328400,19804.50458060,10652.49510812
104,2017-09-09 22:00:00.000,4257.76000000,4300.00000000,4241.25000000,4258.81000000,30.27771400,2017-09-09 23:59:59.999,129501.69135343,305,8.17060200,34978.76714061,10748.74875860
105,2017-09-10 00:00:00.000,4258.81000000,4279.70000000,4222.26000000,4230.00000000,22.34850500,2017-09-10 01:59:59.999,94862.80007553,198,4.44630400,18880.20699958,10815.79186706
106,2017-09-10 02:00:00.000,4238.93000000,4249.39000000,4087.62000000,4144.00000000,75.61436400,2017-09-10 03:59:59.999,313427.05247627,380,25.80714800,106901.32763039,10700.00446180
107,2017-09-10 04:00:00.000,4144.00000000,4149.00000000,4027.28000000,4054.97000000,99.01218200,2017-09-10 05:59:59.999,402124.47244221,338,25.43573100,104203.63607855,10723.16815618
108,2017-09-10 06:00:00.000,4047.49000000,4054.97000000,3801.00000000,3988.95000000,109.61675300,2017-09-10 07:59:59.999,430955.80889140,496,41.86221900,165089.30524585,10573.89162990
109,2017-09-10 08:00:00.000,3988.89000000,4100.00000000,3963.00000000,4007.01000000,50.06355800,2017-09-10 09:59:59.999,202223.58855389,267,32.93755900,133073.56412153,10541.30843459
110,2017-09-10 10:00:00.000,4007.01000000,4098.79000000,3900.05000000,4098.79000000,55.88906500,2017-09-10 11:59:59.999,224073.67659388,243,40.46334800,162432.12641520,10537.06701669
111,2017-09-10 12:00:00.000,4069.43000000,4108.31000000,4043.17000000,4108.31000000,39.18154000,2017-09-10 13:59:59.999,159637.51449503,271,22.45926200,91566.62963460,10526.14768542
112,2017-09-10 14:00:00.000,4108.15000000,4135.48000000,4072.47000000,4094.93000000,41.05695700,2017-09-10 15:59:59.999,168711.57851023,177,27.13719000,111483.72723140,10389.72331002
113,2017-09-10 16:00:00.000,4086.92000000,4283.00000000,4072.45000000,4247.07000000,74.58707000,2017-09-10 17:59:59.999,313092.72802602,253,43.39379800,182710.11104830,10313.53180113
114,2017-09-10 18:00:00.000,4264.87000000,4282.57000000,4207.27000000,4274.32000000,29.32282800,2017-09-10 19:59:59.999,124376.21205084,275,8.49263000,36115.00081034,10404.57358307
115,2017-09-10 20:00:00.000,4269.36000000,4274.32000000,4196.20000000,4196.20000000,22.77544100,2017-09-10 21:59:59.999,96273.49023560,240,5.82254300,24683.75779237,10426.14143642
116,2017-09-10 22:00:00.000,4188.23000000,4266.05000000,4100.00000000,4130.37000000,40.90501200,2017-09-10 23:59:59.999,170612.88584121,297,13.52915500,56744.64349638,10431.32749057
117,2017-09-11 00:00:00.000,4153.62000000,4288.00000000,4098.91000000,4260.00000000,58.91140500,2017-09-11 01:59:59.999,246029.55738447,330,35.16674000,147279.84260581,10374.78976357
